==== START logs for container nsmgr of pod nsm-system/nsmgr-kqm9b ====
Dec 21 07:29:32.826[37m [TRAC] [id:ubuntu-deployment-7b8975b5d6-qrwf2-0] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Close()
Dec 21 07:29:32.827[37m [TRAC] [id:ubuntu-deployment-7b8975b5d6-qrwf2-0] [type:networkService] [0m(1.1)   close={"id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535856","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["vl3-test.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"ubuntu","nodeName":"kind-1-control-plane","podName":"ubuntu-deployment-7b8975b5d6-qrwf2"},"path":{"path_segments":[{"name":"ubuntu-deployment-7b8975b5d6-qrwf2","id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvdmwzLXRlc3QvcG9kL3VidW50dS1kZXBsb3ltZW50LTdiODk3NWI1ZDYtcXJ3ZjIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL25zbWdyLWtxbTliIl0sImV4cCI6MTY3MTYwODM2OX0.LRcfex-6qA-TPRlNP3co1r9udpr_j9DjmZdXF2HotI8FbhTJJYiPC_1jp0m8NaIMf8F3dNE_MIkIaI4wd8BRBQ","expires":{"seconds":1671608369,"nanos":847377517}},{"name":"nsmgr-kqm9b","id":"4f6b8082-c721-4c33-873a-60308a24a972","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtOGt2ZzkiXSwiZXhwIjoxNjcxNjA4MzY5fQ.5dqvasZuVHJGMyTzsX-p19lJJce6x2E06PiFUsjwWLIXKD_EaPVnHNDdwcptrMM70vvVX2TV31YxvMHAD9TzRg","expires":{"seconds":1671608369,"nanos":884405899}},{"name":"forwarder-vpp-8kvg9","id":"016537df-66b4-4799-9cc8-9cfc83717a45","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzNzB9.ILnA8hUCoOMvxcHyaeESVMKevd4IFRIOtNGnzV5x6zc6KgucCh2ZbmzgpG8MT-V49N5EltVjgrpWgConT-LPWQ","expires":{"seconds":1671608370,"nanos":379275666},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"d2a0eda7-26b2-4a28-b7eb-50584016452d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzNzB9.PpzTjdCFkIKOT2ow133VRg0_SGtp96Pbhd59Zr3OSJ7W92TQfnCGsX1sTBM9pZQJfbsXmszFyX52KBcpkye_Eg","expires":{"seconds":1671608370,"nanos":386602229}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(10.2)            find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(9.2)           find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(8.2)          find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(7.2)         find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(6.2)        find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(5.2)       find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(4.2)      find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(3.2)     find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(2.2)    find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:46.571[37m [TRAC] [type:registry] [0m(1.2)   find-response={"network_service_endpoint":{"network_service_names":["my-vl3-network"]}}
Dec 21 07:29:47.279[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(27.1)                             request-response={"id":"4f6b8082-c721-4c33-873a-60308a24a972","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535856","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["vl3-test.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"ubuntu","nodeName":"kind-1-control-plane","podName":"ubuntu-deployment-7b8975b5d6-qrwf2"},"path":{"index":1,"path_segments":[{"name":"ubuntu-deployment-7b8975b5d6-qrwf2","id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvdmwzLXRlc3QvcG9kL3VidW50dS1kZXBsb3ltZW50LTdiODk3NWI1ZDYtcXJ3ZjIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL25zbWdyLWtxbTliIl0sImV4cCI6MTY3MTYwODM4Nn0.g9gxLFUsYKaqAItTVlrRZ9gYiiaqUSkwcH9523LUPCPXLWsPS0908I4zTe2l_I6IsEr8p-9_HH9L0ISbvhhJWQ","expires":{"seconds":1671608386,"nanos":498085708}},{"name":"nsmgr-kqm9b","id":"4f6b8082-c721-4c33-873a-60308a24a972","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtOGt2ZzkiXSwiZXhwIjoxNjcxNjA4Mzg2fQ.n2tQDaJeZmRww9VBR8aYV7hQfaMnPhTlkb9QoLn7sfgJmqFcueVXheMin6TWnwz6FNhb4yJHmfg5PVs-OCBujQ","expires":{"seconds":1671608386,"nanos":527328533}},{"name":"forwarder-vpp-8kvg9","id":"016537df-66b4-4799-9cc8-9cfc83717a45","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzODd9.vHDrLMyZVNDuZGb7a65z4_gpendYnWpC5KG2w2qFWS-H0XBn9TwkH-bVTFPrI9sLUVbcoUKYP6Ss4kvKRhmn3w","expires":{"seconds":1671608387,"nanos":178313131},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"d2a0eda7-26b2-4a28-b7eb-50584016452d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzODd9.x4M3WssjOuVBLa6ljsjc_p8DkEU0YTIPZTQYNAx2cXuYhWD_x8kVNCjcQ_iURhlyH8vTx0Z0pU7X95A5RIk3Sg","expires":{"seconds":1671608387,"nanos":179632447}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:47.281[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(24.2)                          request-response-diff={"mechanism":{"parameters":{"inodeURL":"file:///proc/1/fd/24"}}}
Dec 21 07:29:47.282[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(14.1)                request-diff={"connection":{"mechanism":{"cls":"LOCAL","parameters":{"+inodeURL":"file:///proc/1/fd/24","+name":"nsm-1"},"type":"KERNEL"},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","path":{"path_segments":{"1":{"expires":{"nanos":527328533},"token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtOGt2ZzkiXSwiZXhwIjoxNjcxNjA4Mzg2fQ.n2tQDaJeZmRww9VBR8aYV7hQfaMnPhTlkb9QoLn7sfgJmqFcueVXheMin6TWnwz6FNhb4yJHmfg5PVs-OCBujQ"},"2":{"expires":{"nanos":178313131,"seconds":1671608387},"token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzODd9.vHDrLMyZVNDuZGb7a65z4_gpendYnWpC5KG2w2qFWS-H0XBn9TwkH-bVTFPrI9sLUVbcoUKYP6Ss4kvKRhmn3w"},"3":{"expires":{"nanos":179632447,"seconds":1671608387},"token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzODd9.x4M3WssjOuVBLa6ljsjc_p8DkEU0YTIPZTQYNAx2cXuYhWD_x8kVNCjcQ_iURhlyH8vTx0Z0pU7X95A5RIk3Sg"}}}}}
Dec 21 07:29:47.283[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(15)               ⎆ sdk/pkg/networkservice/common/mechanisms/sendfd/sendFDServer.Request()
Dec 21 07:29:47.284[37m [TRAC] [id:4f6b8082-c721-4c33-873a-60308a24a972] [type:networkService] [0m(15.1)                 request-response-diff={"mechanism":{"parameters":{"inodeURL":"inode://4/4026535856"}}}
Dec 21 07:29:47.292[37m [TRAC] [id:ubuntu-deployment-7b8975b5d6-qrwf2-0] [type:networkService] [0m(1.3)   request-response-diff={"id":"ubuntu-deployment-7b8975b5d6-qrwf2-0","path":{"index":0}}
Dec 21 07:29:48.369[37m [TRAC] [id:istiod-5d74c58fdd-gfddt-0] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/common/updatepath/updatePathServer.Close()
Dec 21 07:29:48.369[37m [TRAC] [id:istiod-5d74c58fdd-gfddt-0] [type:networkService] [0m(1.1)   close={"id":"istiod-5d74c58fdd-gfddt-0","network_service":"my-vl3-network","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026535735","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.0.2/32"],"dst_ip_addrs":["172.16.0.0/32"],"src_routes":[{"prefix":"172.16.0.0/32","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/24","nextHop":"172.16.0.0"},{"prefix":"172.16.0.0/16","nextHop":"172.16.0.0"}],"dst_routes":[{"prefix":"172.16.0.2/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.0.1"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["istio-system.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":9000},"labels":{"dnsName":"istio-cp","nodeName":"kind-1-control-plane","podName":"istiod-5d74c58fdd-gfddt"},"path":{"path_segments":[{"name":"istiod-5d74c58fdd-gfddt","id":"istiod-5d74c58fdd-gfddt-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvaXN0aW8tc3lzdGVtL3BvZC9pc3Rpb2QtNWQ3NGM1OGZkZC1nZmRkdCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiXSwiZXhwIjoxNjcxNjA4Mzg0fQ.W0hRCBjU2LYzCODSmpEQAWPNLe8gODicx4aX2MtKT6Ua2VX6aYA8wE4fS9ay5Dsv-kO1naa_opJ2ZRhxUOj5Bg","expires":{"seconds":1671608384,"nanos":917737695}},{"name":"nsmgr-kqm9b","id":"1314bfb7-63a7-4603-ae16-f891ebc32b31","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtOGt2ZzkiXSwiZXhwIjoxNjcxNjA4Mzg0fQ.51YAO6s9bZoCla5VD4d-8s9Wemv5_j8GRplp3-NShTesbV08SL6uxjsvWbDVuXb6pCpYc2wmfvIYjf0J6D6wJA","expires":{"seconds":1671608384,"nanos":953463233}},{"name":"forwarder-vpp-8kvg9","id":"caf82159-6004-42ea-8ca1-7c97fce942ee","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSJdLCJleHAiOjE2NzE2MDgzODV9.95U7mo4nQDmHCac43hvY19wap1kXskMyGUqxsnQ54s5KYmJmdKqmSiKhqhKOYXDV-tYHTKEKKNQJwiZttf-k6w","expires":{"seconds":1671608385,"nanos":156243769},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"0","client_tx_packets":"0","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"0","server_tx_packets":"0"}},{"name":"nse-vl3-vpp-5d97745888-s8prm","id":"8505a76b-e16a-410c-8db1-bc667741c53f","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnMtZG5zLXZsMy9wb2QvbnNlLXZsMy12cHAtNWQ5Nzc0NTg4OC1zOHBybSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC04a3ZnOSJdLCJleHAiOjE2NzE2MDgzODV9.ypWuA6IoFRLR3ROc5cvLfw2p8zx1URH0VudZVt9Zc67pV2EZ_tV0SeFZb2cLyvS_CyYm6oI8mwVB01xvkWmHRg","expires":{"seconds":1671608385,"nanos":159043132}}]},"network_service_endpoint_name":"nse-vl3-vpp-5d97745888-s8prm","payload":"IP"}
Dec 21 07:29:48.369[37m [TRAC] [id:istiod-5d74c58fdd-gfddt-0] [type:networkService] [0m(1.2)   close-diff={"id":"1314bfb7-63a7-4603-ae16-f891ebc32b31","path":{"index":1}}
Dec 21 07:29:48.369[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(2)  ⎆ sdk/pkg/networkservice/common/begin/beginServer.Close()
Dec 21 07:29:48.370[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(3)   ⎆ sdk/pkg/networkservice/common/updatetoken/updateTokenServer.Close()
Dec 21 07:29:48.370[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(3.1)     close-diff={"path":{"path_segments":{"0":{"expires":{"nanos":368806811,"seconds":1671608388},"token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvaXN0aW8tc3lzdGVtL3BvZC9pc3Rpb2QtNWQ3NGM1OGZkZC1nZmRkdCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiXSwiZXhwIjoxNjcxNjA4Mzg4fQ.g1aw7AskzKzwg0QMEPbuRdQNdvtjgJxlphumkn3gT65F2pdtTKA7LJ7x5t813sjcFXTp_hRSYhwBUZtEThiu3w"},"1":{"expires":{"nanos":370358284,"seconds":1671608388},"token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3Ita3FtOWIiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL2lzdGlvLXN5c3RlbS9wb2QvaXN0aW9kLTVkNzRjNThmZGQtZ2ZkZHQiXSwiZXhwIjoxNjcxNjA4Mzg4fQ.XLf2JZP2sNuG62MO9v48FU6eoOcD7l4gYUbuJPTPhJKVAh1vCgcEYT4kCbfIr0ZdE25emFkb-aeRfk_ZSIDiQw"}}}}
Dec 21 07:29:48.371[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(4)    ⎆ sdk/pkg/networkservice/common/authorize/authorizeServer.Close()
Dec 21 07:29:48.372[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(5)     ⎆ sdk/pkg/networkservice/utils/metadata/metadataServer.Close()
Dec 21 07:29:48.374[37m [DEBU] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [connID:1314bfb7-63a7-4603-ae16-f891ebc32b31] [metadata:server] [type:networkService] [0m(5.1)       metadata deleted
Dec 21 07:29:48.374[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(6)      ⎆ sdk/pkg/networkservice/common/timeout/timeoutServer.Close()
Dec 21 07:29:48.375[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(7)       ⎆ sdk/pkg/networkservice/common/monitor/monitorServer.Close()
Dec 21 07:29:48.375[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(8)        ⎆ sdk/pkg/networkservice/common/trimpath/trimpathServer.Close()
Dec 21 07:29:48.376[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(9)         ⎆ sdk/pkg/networkservice/core/adapters/clientToServer.Close()
Dec 21 07:29:48.378[37m [TRAC] [id:1314bfb7-63a7-4603-ae16-f891ebc32b31] [type:networkService] [0m(10)          ⎆ sdk/pkg/networkservice/common/discoverforwarder/discoverForwarderServer.Close()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(11)           ⎆ sdk/pkg/registry/common/localbypass/localBypassNSEServer.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(11.1)             find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(12)            ⎆ sdk/pkg/registry/common/connect/connectNSEServer.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(12.1)              find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(13)             ⎆ sdk/pkg/registry/common/begin/beginNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(13.1)               find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(14)              ⎆ sdk/pkg/registry/common/clienturl/clientURLNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(14.1)                find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [DEBU] [type:registry] [0m(14.2)                passed clientURL: registry:5002
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(15)               ⎆ sdk/pkg/registry/common/clientconn/clientConnNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(15.1)                 find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(16)                ⎆ sdk/pkg/registry/common/authorize/authorizeNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(16.1)                  find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(17)                 ⎆ sdk/pkg/registry/common/grpcmetadata/grpcMetadataNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(17.1)                   find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(18)                  ⎆ sdk/pkg/registry/common/dial/dialNSEClient.Find()
Dec 21 07:29:48.378[37m [TRAC] [type:registry] [0m(18.1)                    find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.383[37m [TRAC] [type:registry] [0m(19)                   ⎆ sdk/pkg/registry/common/connect/connectNSEClient.Find()
Dec 21 07:29:48.384[37m [TRAC] [type:registry] [0m(19.1)                     find={"network_service_endpoint":{"name":"forwarder-vpp-8kvg9","url":"tcp://[10.244.0.11]:5001"}}
Dec 21 07:29:48.384[37m [TRAC] [type:registry] [0m(19.2)                     find-response={"ClientStream":{}}
Dec 21 07:29:48.384[37m [TRAC] [type:registry] [0m(18.2)                    find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}
Dec 21 07:29:48.385[37m [TRAC] [type:registry] [0m(17.2)                   find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}
Dec 21 07:29:48.385[37m [TRAC] [type:registry] [0m(16.2)                  find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}
Dec 21 07:29:48.385[37m [TRAC] [type:registry] [0m(15.2)                 find-response={"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"NetworkServiceEndpointRegistry_FindClient":{"ClientStream":{}}}}}}}
